Date,Product,Sales,Type,Lower_Bound,Upper_Bound
2020-05-17,Product C,338,Actual,338,338
2020-05-18,Product C,341,Actual,341,341
2020-05-19,Product C,357,Actual,357,357
2020-05-20,Product C,369,Actual,369,369
2020-05-21,Product C,362,Actual,362,362
2020-05-22,Product C,356,Actual,356,356
2020-05-23,Product C,347,Actual,347,347
2020-05-24,Product C,329,Actual,329,329
2020-05-25,Product C,336,Actual,336,336
2020-05-26,Product C,350,Actual,350,350
2020-05-27,Product C,373,Actual,373,373
2020-05-28,Product C,363,Actual,363,363
2020-05-29,Product C,338,Actual,338,338
2020-05-30,Product C,322,Actual,322,322
2020-05-31,Product C,343,Actual,343,343
2020-06-01,Product C,350,Actual,350,350
2020-06-02,Product C,353,Actual,353,353
2020-06-03,Product C,354,Actual,354,354
2020-06-04,Product C,343,Actual,343,343
2020-06-05,Product C,327,Actual,327,327
2020-06-06,Product C,341,Actual,341,341
2020-06-07,Product C,332,Actual,332,332
2020-06-08,Product C,341,Actual,341,341
2020-06-09,Product C,352,Actual,352,352
2020-06-10,Product C,363,Actual,363,363
2020-06-11,Product C,350,Actual,350,350
2020-06-12,Product C,340,Actual,340,340
2020-06-13,Product C,328,Actual,328,328
2020-06-14,Product C,341,Actual,341,341
2020-06-15,Product C,325,Actual,325,325
2020-06-16,Product C,347,Actual,347,347
2020-06-17,Product C,360,Actual,360,360
2020-06-18,Product C,327,Actual,327,327
2020-06-19,Product C,344,Actual,344,344
2020-06-20,Product C,307,Actual,307,307
2020-06-21,Product C,324,Actual,324,324
2020-06-22,Product C,339,Actual,339,339
2020-06-23,Product C,326,Actual,326,326
2020-06-24,Product C,349,Actual,349,349
2020-06-25,Product C,332,Actual,332,332
2020-06-26,Product C,328,Actual,328,328
2020-06-27,Product C,315,Actual,315,315
2020-06-28,Product C,332,Actual,332,332
2020-06-29,Product C,328,Actual,328,328
2020-06-30,Product C,367,Actual,367,367
2020-07-01,Product C,346,Actual,346,346
2020-07-02,Product C,352,Actual,352,352
2020-07-03,Product C,323,Actual,323,323
2020-07-04,Product C,315,Actual,315,315
2020-07-05,Product C,333,Actual,333,333
2020-07-06,Product C,335,Actual,335,335
2020-07-07,Product C,350,Actual,350,350
2020-07-08,Product C,335,Actual,335,335
2020-07-09,Product C,337,Actual,337,337
2020-07-10,Product C,338,Actual,338,338
2020-07-11,Product C,304,Actual,304,304
2020-07-12,Product C,316,Actual,316,316
2020-07-13,Product C,325,Actual,325,325
2020-07-14,Product C,346,Actual,346,346
2020-07-15,Product C,346,Actual,346,346
2020-07-16,Product C,336,Actual,336,336
2020-07-17,Product C,323,Actual,323,323
2020-07-18,Product C,298,Actual,298,298
2020-07-19,Product C,333,Actual,333,333
2020-07-20,Product C,313,Actual,313,313
2020-07-21,Product C,335,Actual,335,335
2020-07-22,Product C,360,Actual,360,360
2020-07-23,Product C,349,Actual,349,349
2020-07-24,Product C,315,Actual,315,315
2020-07-25,Product C,310,Actual,310,310
2020-07-26,Product C,319,Actual,319,319
2020-07-27,Product C,320,Actual,320,320
2020-07-28,Product C,333,Actual,333,333
2020-07-29,Product C,353,Actual,353,353
2020-07-30,Product C,341,Actual,341,341
2020-07-31,Product C,315,Actual,315,315
2020-08-01,Product C,307,Actual,307,307
2020-08-02,Product C,316,Actual,316,316
2020-08-03,Product C,320,Actual,320,320
2020-08-04,Product C,331,Actual,331,331
2020-08-05,Product C,324,Actual,324,324
2020-08-06,Product C,323,Actual,323,323
2020-08-07,Product C,308,Actual,308,308
2020-08-08,Product C,308,Actual,308,308
2020-08-09,Product C,317,Actual,317,317
2020-08-10,Product C,318,Actual,318,318
2020-08-11,Product C,348,Actual,348,348
2020-08-12,Product C,345,Actual,345,345
2020-08-13,Product C,330,Actual,330,330
2020-08-14,Product C,314,Actual,314,314
2020-08-15,Product C,305,Actual,305,305
2020-08-16,Product C,312,Actual,312,312
2020-08-17,Product C,307,Actual,307,307
2020-08-18,Product C,329,Actual,329,329
2020-08-19,Product C,342,Actual,342,342
2020-08-20,Product C,321,Actual,321,321
2020-08-21,Product C,318,Actual,318,318
2020-08-22,Product C,310,Actual,310,310
2020-08-23,Product C,297,Actual,297,297
2020-08-24,Product C,327,Actual,327,327
2020-08-25,Product C,324,Actual,324,324
2020-08-26,Product C,326,Actual,326,326
2020-08-27,Product C,328,Actual,328,328
2020-08-28,Product C,318,Actual,318,318
2020-08-29,Product C,306,Actual,306,306
2020-08-30,Product C,288,Actual,288,288
2020-08-31,Product C,309,Actual,309,309
2020-09-01,Product C,336,Actual,336,336
2020-09-02,Product C,342,Actual,342,342
2020-09-03,Product C,313,Actual,313,313
2020-09-04,Product C,312,Actual,312,312
2020-09-05,Product C,289,Actual,289,289
2020-09-06,Product C,310,Actual,310,310
2020-09-07,Product C,319,Actual,319,319
2020-09-08,Product C,316,Actual,316,316
2020-09-09,Product C,311,Actual,311,311
2020-09-10,Product C,330,Actual,330,330
2020-09-11,Product C,319,Actual,319,319
2020-09-12,Product C,308,Actual,308,308
2020-09-13,Product C,318,Actual,318,318
2020-09-14,Product C,322,Actual,322,322
2020-09-15,Product C,348,Actual,348,348
2020-09-16,Product C,326,Actual,326,326
2020-09-17,Product C,302,Actual,302,302
2020-09-18,Product C,295,Actual,295,295
2020-09-19,Product C,314,Actual,314,314
2020-09-20,Product C,304,Actual,304,304
2020-09-21,Product C,316,Actual,316,316
2020-09-22,Product C,321,Actual,321,321
2020-09-23,Product C,323,Actual,323,323
2020-09-24,Product C,320,Actual,320,320
2020-09-25,Product C,306,Actual,306,306
2020-09-26,Product C,309,Actual,309,309
2020-09-27,Product C,319,Actual,319,319
2020-09-28,Product C,322,Actual,322,322
2020-09-29,Product C,313,Actual,313,313
2020-09-30,Product C,334,Actual,334,334
2020-10-01,Product C,318,Actual,318,318
2020-10-02,Product C,311,Actual,311,311
2020-10-03,Product C,317,Actual,317,317
2020-10-04,Product C,313,Actual,313,313
2020-10-05,Product C,319,Actual,319,319
2020-10-06,Product C,332,Actual,332,332
2020-10-07,Product C,336,Actual,336,336
2020-10-08,Product C,327,Actual,327,327
2020-10-09,Product C,316,Actual,316,316
2020-10-10,Product C,297,Actual,297,297
2020-10-11,Product C,304,Actual,304,304
2020-10-12,Product C,326,Actual,326,326
2020-10-13,Product C,318,Actual,318,318
2020-10-14,Product C,343,Actual,343,343
2020-10-15,Product C,315,Actual,315,315
2020-10-16,Product C,317,Actual,317,317
2020-10-17,Product C,306,Actual,306,306
2020-10-18,Product C,311,Actual,311,311
2020-10-19,Product C,313,Actual,313,313
2020-10-20,Product C,332,Actual,332,332
2020-10-21,Product C,326,Actual,326,326
2020-10-22,Product C,327,Actual,327,327
2020-10-23,Product C,332,Actual,332,332
2020-10-24,Product C,306,Actual,306,306
2020-10-25,Product C,315,Actual,315,315
2020-10-26,Product C,327,Actual,327,327
2020-10-27,Product C,348,Actual,348,348
2020-10-28,Product C,340,Actual,340,340
2020-10-29,Product C,332,Actual,332,332
2020-10-30,Product C,314,Actual,314,314
2020-10-31,Product C,313,Actual,313,313
2020-11-01,Product C,319,Actual,319,319
2020-11-02,Product C,304,Actual,304,304
2020-11-03,Product C,360,Actual,360,360
2020-11-04,Product C,341,Actual,341,341
2020-11-05,Product C,348,Actual,348,348
2020-11-06,Product C,348,Actual,348,348
2020-11-07,Product C,335,Actual,335,335
2020-11-08,Product C,307,Actual,307,307
2020-11-09,Product C,352,Actual,352,352
2020-11-10,Product C,342,Actual,342,342
2020-11-11,Product C,353,Actual,353,353
2020-11-12,Product C,346,Actual,346,346
2020-11-13,Product C,330,Actual,330,330
2020-11-14,Product C,324,Actual,324,324
2020-11-15,Product C,346,Actual,346,346
2020-11-16,Product C,335,Actual,335,335
2020-11-17,Product C,360,Actual,360,360
2020-11-18,Product C,360,Actual,360,360
2020-11-19,Product C,358,Actual,358,358
2020-11-20,Product C,345,Actual,345,345
2020-11-21,Product C,338,Actual,338,338
2020-11-22,Product C,329,Actual,329,329
2020-11-23,Product C,352,Actual,352,352
2020-11-24,Product C,357,Actual,357,357
2020-11-25,Product C,364,Actual,364,364
2020-11-26,Product C,357,Actual,357,357
2020-11-27,Product C,342,Actual,342,342
2020-11-28,Product C,324,Actual,324,324
2020-11-29,Product C,340,Actual,340,340
2020-11-30,Product C,360,Actual,360,360
2020-12-01,Product C,346,Actual,346,346
2020-12-02,Product C,376,Actual,376,376
2020-12-03,Product C,343,Actual,343,343
2020-12-04,Product C,359,Actual,359,359
2020-12-05,Product C,329,Actual,329,329
2020-12-06,Product C,328,Actual,328,328
2020-12-07,Product C,348,Actual,348,348
2020-12-08,Product C,366,Actual,366,366
2020-12-09,Product C,371,Actual,371,371
2020-12-10,Product C,352,Actual,352,352
2020-12-11,Product C,361,Actual,361,361
2020-12-12,Product C,362,Actual,362,362
2020-12-13,Product C,363,Actual,363,363
2020-12-14,Product C,367,Actual,367,367
2020-12-15,Product C,383,Actual,383,383
2020-12-16,Product C,380,Actual,380,380
2020-12-17,Product C,367,Actual,367,367
2020-12-18,Product C,361,Actual,361,361
2020-12-19,Product C,339,Actual,339,339
2020-12-20,Product C,360,Actual,360,360
2020-12-21,Product C,376,Actual,376,376
2020-12-22,Product C,377,Actual,377,377
2020-12-23,Product C,377,Actual,377,377
2020-12-24,Product C,381,Actual,381,381
2020-12-25,Product C,361,Actual,361,361
2020-12-26,Product C,376,Actual,376,376
2020-12-27,Product C,363,Actual,363,363
2020-12-28,Product C,380,Actual,380,380
2020-12-29,Product C,392,Actual,392,392
2020-12-30,Product C,406,Actual,406,406
2020-12-31,Product C,399,Actual,399,399
2021-01-01,Product C,378,Actual,378,378
2021-01-02,Product C,371,Actual,371,371
2021-01-03,Product C,376,Actual,376,376
2021-01-04,Product C,376,Actual,376,376
2021-01-05,Product C,387,Actual,387,387
2021-01-06,Product C,408,Actual,408,408
2021-01-07,Product C,393,Actual,393,393
2021-01-08,Product C,391,Actual,391,391
2021-01-09,Product C,367,Actual,367,367
2021-01-10,Product C,379,Actual,379,379
2021-01-11,Product C,405,Actual,405,405
2021-01-12,Product C,405,Actual,405,405
2021-01-13,Product C,409,Actual,409,409
2021-01-14,Product C,395,Actual,395,395
2021-01-15,Product C,376,Actual,376,376
2021-01-16,Product C,394,Actual,394,394
2021-01-17,Product C,400,Actual,400,400
2021-01-18,Product C,401,Actual,401,401
2021-01-19,Product C,392,Actual,392,392
2021-01-20,Product C,393,Actual,393,393
2021-01-21,Product C,404,Actual,404,404
2021-01-22,Product C,399,Actual,399,399
2021-01-23,Product C,386,Actual,386,386
2021-01-24,Product C,382,Actual,382,382
2021-01-25,Product C,402,Actual,402,402
2021-01-26,Product C,417,Actual,417,417
2021-01-27,Product C,431,Actual,431,431
2021-01-28,Product C,426,Actual,426,426
2021-01-29,Product C,402,Actual,402,402
2021-01-30,Product C,383,Actual,383,383
2021-01-31,Product C,401,Actual,401,401
2021-02-01,Product C,406,Actual,406,406
2021-02-02,Product C,430,Actual,430,430
2021-02-03,Product C,413,Actual,413,413
2021-02-04,Product C,410,Actual,410,410
2021-02-05,Product C,393,Actual,393,393
2021-02-06,Product C,384,Actual,384,384
2021-02-07,Product C,376,Actual,376,376
2021-02-08,Product C,403,Actual,403,403
2021-02-09,Product C,429,Actual,429,429
2021-02-10,Product C,463,Actual,463,463
2021-02-11,Product C,420,Actual,420,420
2021-02-12,Product C,417,Actual,417,417
2021-02-13,Product C,425,Actual,425,425
2021-02-14,Product C,408,Actual,408,408
2021-02-15,Product C,415,Actual,415,415
2021-02-16,Product C,424,Actual,424,424
2021-02-17,Product C,442,Actual,442,442
2021-02-18,Product C,425,Actual,425,425
2021-02-19,Product C,421,Actual,421,421
2021-02-20,Product C,405,Actual,405,405
2021-02-21,Product C,406,Actual,406,406
2021-02-22,Product C,426,Actual,426,426
2021-02-23,Product C,443,Actual,443,443
2021-02-24,Product C,453,Actual,453,453
2021-02-25,Product C,448,Actual,448,448
2021-02-26,Product C,401,Actual,401,401
2021-02-27,Product C,421,Actual,421,421
2021-02-28,Product C,417,Actual,417,417
2021-03-01,Product C,434,Actual,434,434
2021-03-02,Product C,443,Actual,443,443
2021-03-03,Product C,432,Actual,432,432
2021-03-04,Product C,434,Actual,434,434
2021-03-05,Product C,447,Actual,447,447
2021-03-06,Product C,417,Actual,417,417
2021-03-07,Product C,416,Actual,416,416
2021-03-08,Product C,452,Actual,452,452
2021-03-09,Product C,462,Actual,462,462
2021-03-10,Product C,437,Actual,437,437
2021-03-11,Product C,429,Actual,429,429
2021-03-12,Product C,431,Actual,431,431
2021-03-13,Product C,428,Actual,428,428
2021-03-14,Product C,418,Actual,418,418
2021-03-15,Product C,454,Actual,454,454
2021-03-16,Product C,442,Actual,442,442
2021-03-17,Product C,455,Actual,455,455
2021-03-18,Product C,446,Actual,446,446
2021-03-19,Product C,419,Actual,419,419
2021-03-20,Product C,434,Actual,434,434
2021-03-21,Product C,430,Actual,430,430
2021-03-22,Product C,426,Actual,426,426
2021-03-23,Product C,448,Actual,448,448
2021-03-24,Product C,464,Actual,464,464
2021-03-25,Product C,445,Actual,445,445
2021-03-26,Product C,421,Actual,421,421
2021-03-27,Product C,431,Actual,431,431
2021-03-28,Product C,424,Actual,424,424
2021-03-29,Product C,427,Actual,427,427
2021-03-30,Product C,472,Actual,472,472
2021-03-31,Product C,454,Actual,454,454
2021-04-01,Product C,459,Actual,459,459
2021-04-02,Product C,436,Actual,436,436
2021-04-03,Product C,431,Actual,431,431
2021-04-04,Product C,428,Actual,428,428
2021-04-05,Product C,450,Actual,450,450
2021-04-06,Product C,440,Actual,440,440
2021-04-07,Product C,469,Actual,469,469
2021-04-08,Product C,432,Actual,432,432
2021-04-09,Product C,450,Actual,450,450
2021-04-10,Product C,408,Actual,408,408
2021-04-11,Product C,442,Actual,442,442
2021-04-12,Product C,433,Actual,433,433
2021-04-13,Product C,452,Actual,452,452
2021-04-14,Product C,463,Actual,463,463
2021-04-15,Product C,460,Actual,460,460
2021-04-16,Product C,439,Actual,439,439
2021-04-17,Product C,425,Actual,425,425
2021-04-18,Product C,412,Actual,412,412
2021-04-19,Product C,450,Actual,450,450
2021-04-20,Product C,453,Actual,453,453
2021-04-21,Product C,457,Actual,457,457
2021-04-22,Product C,465,Actual,465,465
2021-04-23,Product C,431,Actual,431,431
2021-04-24,Product C,436,Actual,436,436
2021-04-25,Product C,415,Actual,415,415
2021-04-26,Product C,452,Actual,452,452
2021-04-27,Product C,451,Actual,451,451
2021-04-28,Product C,470,Actual,470,470
2021-04-29,Product C,441,Actual,441,441
2021-04-30,Product C,440,Actual,440,440
2021-05-01,Product C,425,Actual,425,425
2021-05-02,Product C,441,Actual,441,441
2021-05-03,Product C,417,Actual,417,417
2021-05-04,Product C,445,Actual,445,445
2021-05-05,Product C,437,Actual,437,437
2021-05-06,Product C,448,Actual,448,448
2021-05-07,Product C,429,Actual,429,429
2021-05-08,Product C,434,Actual,434,434
2021-05-09,Product C,428,Actual,428,428
2021-05-10,Product C,442,Actual,442,442
2021-05-11,Product C,449,Actual,449,449
2021-05-12,Product C,462,Actual,462,462
2021-05-13,Product C,454,Actual,454,454
2021-05-14,Product C,417,Actual,417,417
2021-05-15,Product C,413,Actual,413,413
2021-05-16,Product C,419,Actual,419,419
2021-05-17,Product C,442,Actual,442,442
2021-05-18,Product C,461,Actual,461,461
2021-05-19,Product C,458,Actual,458,458
2021-05-20,Product C,435,Actual,435,435
2021-05-21,Product C,424,Actual,424,424
2021-05-22,Product C,429,Actual,429,429
2021-05-23,Product C,436,Actual,436,436
2021-05-24,Product C,453,Actual,453,453
2021-05-25,Product C,467,Actual,467,467
2021-05-26,Product C,468,Actual,468,468
2021-05-27,Product C,451,Actual,451,451
2021-05-28,Product C,427,Actual,427,427
2021-05-29,Product C,424,Actual,424,424
2021-05-30,Product C,408,Actual,408,408
2021-05-31,Product C,443,Actual,443,443
2021-06-01,Product C,444,Actual,444,444
2021-06-02,Product C,450,Actual,450,450
2021-06-03,Product C,430,Actual,430,430
2021-06-04,Product C,424,Actual,424,424
2021-06-05,Product C,417,Actual,417,417
2021-06-06,Product C,427,Actual,427,427
2021-06-07,Product C,451,Actual,451,451
2021-06-08,Product C,437,Actual,437,437
2021-06-09,Product C,459,Actual,459,459
2021-06-10,Product C,434,Actual,434,434
2021-06-11,Product C,422,Actual,422,422
2021-06-12,Product C,410,Actual,410,410
2021-06-13,Product C,404,Actual,404,404
2021-06-14,Product C,408,Actual,408,408
2021-06-15,Product C,454,Actual,454,454
2021-06-16,Product C,468,Actual,468,468
2021-06-17,Product C,443,Actual,443,443
2021-06-18,Product C,418,Actual,418,418
2021-06-19,Product C,408,Actual,408,408
2021-06-20,Product C,413,Actual,413,413
2021-06-21,Product C,429,Actual,429,429
2021-06-22,Product C,424,Actual,424,424
2021-06-23,Product C,466,Actual,466,466
2021-06-24,Product C,440,Actual,440,440
2021-06-25,Product C,418,Actual,418,418
2021-06-26,Product C,412,Actual,412,412
2021-06-27,Product C,425,Actual,425,425
2021-06-28,Product C,409,Actual,409,409
2021-06-29,Product C,437,Actual,437,437
2021-06-30,Product C,449,Actual,449,449
2021-07-01,Product C,447,Actual,447,447
2021-07-02,Product C,415,Actual,415,415
2021-07-03,Product C,393,Actual,393,393
2021-07-04,Product C,412,Actual,412,412
2021-07-05,Product C,405,Actual,405,405
2021-07-06,Product C,437,Actual,437,437
2021-07-07,Product C,422,Actual,422,422
2021-07-08,Product C,447,Actual,447,447
2021-07-09,Product C,410,Actual,410,410
2021-07-10,Product C,438,Actual,438,438
2021-07-11,Product C,406,Actual,406,406
2021-07-12,Product C,418,Actual,418,418
2021-07-13,Product C,428,Actual,428,428
2021-07-14,Product C,435,Actual,435,435
2021-07-15,Product C,418,Actual,418,418
2021-07-16,Product C,421,Actual,421,421
2021-07-17,Product C,404,Actual,404,404
2021-07-18,Product C,417,Actual,417,417
2021-07-19,Product C,415,Actual,415,415
2021-07-20,Product C,417,Actual,417,417
2021-07-21,Product C,431,Actual,431,431
2021-07-22,Product C,425,Actual,425,425
2021-07-23,Product C,418,Actual,418,418
2021-07-24,Product C,392,Actual,392,392
2021-07-25,Product C,420,Actual,420,420
2021-07-26,Product C,411,Actual,411,411
2021-07-27,Product C,429,Actual,429,429
2021-07-28,Product C,422,Actual,422,422
2021-07-29,Product C,422,Actual,422,422
2021-07-30,Product C,406,Actual,406,406
2021-07-31,Product C,380,Actual,380,380
2021-08-01,Product C,395,Actual,395,395
2021-08-02,Product C,427,Actual,427,427
2021-08-03,Product C,421,Actual,421,421
2021-08-04,Product C,425,Actual,425,425
2021-08-05,Product C,425,Actual,425,425
2021-08-06,Product C,407,Actual,407,407
2021-08-07,Product C,396,Actual,396,396
2021-08-08,Product C,401,Actual,401,401
2021-08-09,Product C,401,Actual,401,401
2021-08-10,Product C,421,Actual,421,421
2021-08-11,Product C,429,Actual,429,429
2021-08-12,Product C,419,Actual,419,419
2021-08-13,Product C,392,Actual,392,392
2021-08-14,Product C,407,Actual,407,407
2021-08-15,Product C,383,Actual,383,383
2021-08-16,Product C,413,Actual,413,413
2021-08-17,Product C,419,Actual,419,419
2021-08-18,Product C,427,Actual,427,427
2021-08-19,Product C,430,Actual,430,430
